嚴重程度,時,分,區,天候,光線,道路類別,速限,道路型態,事故位置,路面狀態,路面缺陷,障礙物,視距,號誌種類,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,車輛用途,當事者行動狀態,駕駛資格情形,飲酒情形,車輛撞擊部位最初,肇事因素個別,肇事因素主要,職業
1,16,14,龍井區,8,1,5,50,3,1,5,4,5,7,4,16,19,2,9,1,7,1,1,2,14,19,19,12
1,16,15,梧棲區,8,1,5,70,4,1,5,4,5,7,1,16,26,3,10,1,7,6,1,2,2,26,26,20
0,16,18,西屯區,8,1,5,50,4,1,5,4,5,7,1,18,42,2,9,3,7,9,1,2,14,42,42,21
0,16,20,南區,8,1,5,1,3,1,5,4,5,7,4,16,19,3,10,1,7,1,1,2,1,19,19,21
0,16,22,龍井區,8,1,5,50,14,9,5,4,5,7,4,12,23,2,9,1,7,4,1,2,12,23,23,22
0,16,25,北區,8,1,5,50,14,9,5,4,5,7,4,17,23,2,9,1,7,9,8,2,16,23,23,5
0,16,35,南屯區,8,1,5,5,3,1,5,4,5,7,4,17,19,3,10,1,7,1,1,2,11,19,19,22
1,16,42,北區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,5
1,16,42,西屯區,8,1,5,50,4,2,5,4,5,7,2,16,6,2,9,1,7,5,1,2,11,6,6,22
0,16,55,南區,8,1,5,50,14,9,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,21
1,17,11,西屯區,8,1,5,50,14,9,5,4,5,7,4,12,16,2,9,1,7,9,1,2,14,16,16,21
0,17,13,龍井區,8,1,5,50,5,1,5,4,5,7,2,15,25,3,10,1,7,9,1,2,8,25,25,4
0,17,15,大里區,8,1,5,50,14,13,5,4,5,7,4,12,27,3,10,1,7,6,3,2,2,27,27,12
0,17,27,烏日區,8,1,5,50,4,1,5,4,5,7,3,15,6,3,10,1,7,9,1,2,8,6,6,21
1,17,28,西屯區,8,1,5,40,4,1,5,4,5,7,1,16,6,2,1,1,7,5,1,2,2,6,6,4
0,17,34,西屯區,8,1,5,50,14,9,5,4,5,7,4,17,42,2,9,1,7,9,1,2,15,42,42,22
1,17,37,沙鹿區,8,1,5,30,14,9,5,2,5,7,4,18,23,2,9,1,7,9,1,2,12,23,23,18
0,17,40,西區,8,2,5,50,14,8,5,4,5,7,1,17,7,2,9,1,7,7,1,2,12,7,7,10
1,17,40,烏日區,8,1,5,70,14,8,5,4,5,7,4,12,7,2,9,1,7,9,1,2,13,44,7,21
1,17,42,北區,8,1,5,50,4,1,5,4,5,7,1,16,19,2,9,1,7,1,1,2,14,19,19,5
0,17,46,豐原區,8,1,5,50,4,1,5,4,5,7,2,16,26,3,10,1,7,6,1,2,7,26,26,22
1,17,53,烏日區,8,1,5,40,4,1,5,4,5,7,1,16,26,2,9,1,7,9,1,2,11,13,26,21
0,17,55,龍井區,8,1,5,30,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,8,6,6,2
0,17,57,霧峰區,8,3,5,50,4,1,5,4,5,7,1,17,6,3,10,1,7,6,1,2,15,6,6,22
0,18,1,豐原區,8,1,5,50,4,1,5,4,5,7,2,17,23,3,10,1,7,9,1,2,15,23,23,22
0,18,3,清水區,8,3,5,50,3,1,5,4,5,7,4,16,6,3,10,3,7,6,1,2,1,6,6,21
0,18,4,南區,8,3,5,40,14,12,5,4,5,7,4,17,23,3,10,1,7,9,1,2,14,23,23,21
0,18,7,西屯區,8,3,5,30,14,9,5,4,5,7,4,12,27,3,10,1,7,6,1,2,2,27,27,12
0,18,17,西屯區,8,3,5,50,14,9,5,4,5,7,1,17,23,2,9,1,7,9,1,2,15,23,23,4
0,18,27,西屯區,8,3,5,50,4,1,5,4,5,7,4,17,6,2,9,1,7,9,1,2,14,14,6,21
0,18,36,太平區,8,3,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,1,6,6,5
0,18,38,沙鹿區,8,3,5,40,4,2,5,4,5,7,2,16,6,3,10,1,7,6,2,2,12,6,6,16
1,19,0,南屯區,8,3,5,40,14,12,5,4,5,7,4,3,23,2,9,1,7,9,1,2,11,23,23,21
0,19,7,豐原區,8,3,5,50,14,8,5,4,5,7,4,16,6,3,10,1,7,6,1,2,6,6,6,22
0,19,11,清水區,8,4,5,50,4,13,5,4,5,7,4,20,23,3,10,1,7,5,1,2,8,23,23,5
0,19,20,太平區,8,1,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,5,6,6,5
0,19,26,東區,8,1,5,50,4,1,5,4,5,7,4,17,26,3,10,1,7,6,1,2,14,26,26,3
0,19,29,西區,8,3,5,50,4,1,5,4,5,7,1,16,6,3,10,3,7,5,1,2,2,6,6,10
0,19,30,外埔區,8,3,5,50,14,9,5,4,5,7,4,2,43,3,10,3,7,9,1,2,2,43,43,21
1,19,34,西屯區,8,3,5,50,14,8,5,4,5,7,4,12,42,2,9,1,7,8,1,2,5,42,42,21
0,19,37,西區,8,3,5,50,14,7,5,4,5,7,4,17,40,3,10,1,7,13,1,2,4,40,40,4
0,19,51,北區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,5,6,6,5
1,20,10,西區,8,3,5,50,3,1,5,4,5,7,4,16,19,2,9,1,7,1,1,2,14,19,19,21
0,20,10,南屯區,8,3,5,40,14,8,5,4,5,7,4,13,23,2,8,1,7,9,1,2,11,23,23,22
1,20,18,大里區,8,3,5,30,13,9,5,4,5,1,4,11,5,2,9,3,7,9,8,8,16,5,5,22
1,20,23,大里區,8,3,5,50,14,7,5,4,5,7,4,16,26,2,1,1,7,11,8,2,16,26,26,20
1,20,33,北區,8,3,5,50,3,1,5,4,5,7,4,16,19,2,8,1,7,1,1,2,14,19,19,22
1,20,34,外埔區,8,3,5,50,14,9,5,4,5,7,4,3,53,2,9,1,7,9,1,2,11,23,53,21
0,20,43,清水區,8,4,5,50,14,7,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,5
1,20,50,清水區,8,1,5,60,5,1,5,4,5,7,1,16,25,2,9,3,7,9,1,2,1,25,25,21
0,21,1,西屯區,8,1,5,40,3,1,5,4,5,7,1,16,10,3,10,1,7,11,1,2,4,10,10,4
0,22,13,神岡區,8,3,5,30,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,2,6,6,21
0,22,21,南屯區,8,3,5,40,14,7,5,4,5,7,4,17,26,3,10,1,7,11,1,2,8,26,26,22
0,22,34,北屯區,8,3,5,50,4,1,5,4,5,7,1,17,6,2,9,1,7,5,1,2,11,6,6,21
1,1,32,中區,8,3,5,50,3,2,5,4,5,7,1,29,21,1,9,1,7,15,6,8,12,21,21,22
1,3,49,西屯區,8,3,5,40,14,8,5,4,5,7,4,9,23,2,9,3,7,9,1,2,12,23,23,22
0,6,50,沙鹿區,8,1,5,60,14,7,5,4,5,7,4,16,10,3,10,1,7,11,1,2,8,10,10,21
0,7,18,豐原區,8,1,5,50,4,1,5,4,5,7,1,17,43,3,10,1,7,9,1,2,11,43,43,22
0,7,33,北屯區,8,1,5,50,14,9,5,4,1,7,4,17,16,2,8,1,7,9,1,2,11,16,16,22
1,7,37,北區,8,1,5,40,14,8,5,4,5,7,4,12,17,2,9,1,7,9,1,2,12,17,17,22
0,7,40,北屯區,8,1,5,50,4,1,5,4,5,7,2,16,8,2,8,1,7,5,1,2,12,8,8,4
0,7,40,外埔區,8,1,5,50,4,9,5,4,5,7,1,13,23,3,10,1,7,9,1,2,1,23,23,21
0,7,45,清水區,8,1,5,30,11,9,5,4,5,7,4,29,23,2,8,1,7,9,1,2,12,23,23,5
1,7,49,北區,8,1,5,50,14,9,5,4,5,7,4,16,7,2,9,1,7,8,1,2,12,7,7,5
0,7,51,潭子區,8,1,5,60,3,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,13,6,6,22
1,7,52,北區,8,1,5,50,14,7,5,4,5,7,4,16,23,2,9,1,7,8,1,2,14,23,23,22
0,8,1,沙鹿區,8,1,5,50,3,1,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,20
0,8,10,西屯區,8,1,5,50,14,9,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,22
0,8,10,西屯區,8,1,5,50,14,9,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,22
0,8,15,西屯區,8,1,5,50,14,9,5,4,5,7,1,16,43,2,9,3,7,9,1,2,14,43,43,22
1,8,24,西屯區,8,1,5,50,3,2,5,4,5,7,4,16,6,2,9,1,7,5,1,2,11,6,6,22
1,8,27,大肚區,8,1,5,50,14,9,5,4,5,7,4,17,19,2,9,3,7,1,1,2,13,19,19,22
1,8,33,北區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,5
0,8,33,西屯區,8,1,5,1,3,1,5,4,5,7,4,17,19,3,10,1,7,1,1,1,5,19,19,21
0,8,39,沙鹿區,8,1,5,60,3,1,5,4,5,7,1,17,42,3,10,1,7,11,6,2,15,42,42,22
0,8,42,潭子區,8,1,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,2,6,6,22
0,8,57,西區,8,1,5,40,3,1,5,4,5,7,1,17,42,2,9,1,7,15,1,2,14,42,42,5
0,8,59,東區,8,1,5,50,4,1,5,4,5,7,1,3,23,3,10,1,7,5,1,2,1,23,23,21
0,9,8,大雅區,8,1,5,60,14,9,5,4,5,7,4,17,6,3,10,1,7,6,1,2,5,6,6,21
0,9,15,外埔區,8,1,5,50,14,9,5,4,5,7,4,13,23,3,10,1,7,9,1,2,5,23,23,1
0,9,16,北屯區,8,1,5,50,14,7,5,4,5,7,4,13,16,2,8,1,7,9,1,1,11,16,16,5
0,9,22,北區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,14,6,6,22
0,9,27,西屯區,8,1,5,50,14,9,5,4,5,7,4,18,42,2,9,3,7,15,1,2,14,42,42,22
0,9,28,神岡區,8,1,5,50,3,2,5,4,5,7,4,17,6,3,10,3,7,5,1,2,15,6,6,22
0,9,30,西屯區,8,1,5,50,3,2,5,4,5,7,4,14,12,3,10,1,7,2,1,2,7,12,12,22
0,9,40,西屯區,8,1,5,50,3,1,5,4,5,7,1,17,44,3,10,1,7,9,1,2,15,44,44,12
0,9,40,大甲區,8,1,5,60,3,1,5,4,5,7,2,16,17,3,10,1,7,6,1,2,6,17,17,21
1,9,44,西屯區,8,1,5,50,3,1,5,4,5,7,4,13,43,2,8,1,7,11,1,2,13,43,43,22
0,9,59,神岡區,8,1,5,50,14,9,5,4,5,7,1,17,25,3,10,1,7,9,1,2,7,25,25,21
0,10,3,神岡區,8,1,5,50,14,9,5,4,5,7,4,16,26,3,10,3,7,11,1,2,4,26,26,22
0,10,28,龍井區,8,1,5,30,3,1,5,4,5,7,4,17,6,3,10,3,7,5,1,2,11,6,6,22
0,10,31,外埔區,8,1,5,50,3,2,5,4,5,7,4,13,16,3,10,1,7,9,1,2,1,16,16,21
0,10,37,神岡區,8,1,5,50,14,9,5,4,5,7,4,16,6,3,10,1,7,11,1,2,4,6,6,21
1,10,43,北區,8,1,5,50,3,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,5
1,10,46,烏日區,8,1,5,40,14,9,5,4,1,7,1,16,10,3,10,1,7,11,1,2,4,10,10,22
1,12,13,神岡區,8,1,5,30,3,2,5,4,5,7,4,10,5,2,9,3,7,9,1,8,11,5,5,22
1,12,18,北區,8,1,5,50,5,1,5,4,5,7,2,16,6,3,10,1,7,6,1,2,2,6,6,22
0,12,21,豐原區,8,1,5,50,5,9,5,4,5,7,1,17,42,3,10,3,7,14,1,2,8,42,42,22
0,12,29,中區,8,1,5,50,14,12,5,4,5,7,4,17,40,3,10,1,7,14,1,2,8,40,40,5
0,12,30,北區,8,1,5,50,14,7,5,4,5,7,4,12,7,2,9,1,7,7,1,2,13,7,7,22
0,12,30,北屯區,8,1,5,50,4,7,5,4,5,7,1,17,7,2,9,1,7,10,1,2,14,7,7,21
0,12,43,大雅區,8,1,5,50,14,9,5,4,5,7,4,17,1,3,10,1,7,9,1,2,15,1,1,10
1,12,45,北屯區,8,1,5,50,4,1,5,4,5,7,2,13,23,2,9,1,7,9,1,2,12,23,23,21
0,12,49,南區,8,1,5,50,14,9,5,4,5,7,4,13,16,2,8,1,7,9,1,2,11,16,16,5
0,12,56,北區,8,1,5,50,14,9,5,4,5,7,4,17,42,2,9,1,7,9,1,2,12,42,42,22
1,13,5,神岡區,8,1,5,50,14,7,5,4,5,7,4,16,6,2,9,1,7,5,1,2,14,6,6,20
0,13,15,北屯區,8,1,5,50,4,1,5,4,5,7,4,16,10,3,10,1,7,11,1,2,8,10,10,5
0,13,35,西區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,1,6,6,20
0,13,48,東區,8,1,5,50,4,1,5,4,5,7,2,13,23,3,10,1,7,14,1,2,13,38,23,22
0,14,10,太平區,8,1,5,50,3,1,5,4,5,7,1,13,23,3,10,3,7,9,1,2,12,23,23,9
0,14,28,霧峰區,8,1,5,50,14,12,5,4,5,7,4,16,10,3,10,3,7,11,1,2,1,10,10,21
0,14,34,北區,8,1,5,50,3,1,5,4,5,7,4,16,6,3,10,1,7,5,1,2,8,6,6,5
1,14,49,西屯區,8,1,5,40,4,1,5,4,5,7,1,17,8,3,10,1,7,5,1,2,8,8,8,10
1,14,55,北區,8,1,5,30,4,1,5,4,5,7,4,16,6,2,8,1,7,6,1,2,11,6,6,22
0,15,1,北區,8,1,5,50,14,9,5,4,5,7,4,17,8,3,10,1,7,5,1,2,7,8,8,22
0,15,15,大里區,8,1,5,50,4,1,5,4,5,7,1,15,25,2,9,1,7,9,1,2,11,25,25,4
0,15,20,東區,8,1,5,50,14,9,5,4,5,7,4,16,26,3,10,3,7,5,1,2,8,26,26,5
1,15,25,大里區,8,1,5,50,4,1,5,4,5,7,4,16,6,2,9,1,7,9,1,2,11,6,6,5
0,15,33,龍井區,8,1,5,50,4,2,5,4,5,7,4,17,23,3,10,3,7,9,1,2,5,23,23,22
1,15,51,太平區,8,1,5,50,4,2,5,4,5,7,1,13,16,2,9,3,7,9,1,2,12,16,16,9
1,15,56,龍井區,8,1,5,50,14,9,5,4,5,7,4,17,19,2,9,1,7,1,1,2,14,19,19,22
0,16,35,后里區,8,1,5,30,4,1,5,4,5,7,4,16,43,2,9,1,7,9,1,2,12,43,43,21
0,16,49,豐原區,8,1,5,60,14,7,5,4,5,7,2,13,23,3,10,1,7,9,1,2,1,23,23,22
0,17,0,太平區,8,2,5,50,4,1,5,4,5,7,4,16,6,2,8,1,7,9,1,2,11,6,6,20
0,17,1,西屯區,8,1,5,50,14,7,5,4,5,7,4,12,7,2,9,1,7,7,1,2,14,7,7,22
0,17,5,東勢區,8,1,5,50,3,1,5,4,5,7,1,16,25,2,9,1,7,9,3,2,12,25,25,21
0,17,9,神岡區,8,1,5,50,4,1,5,4,5,7,3,16,6,3,10,1,7,5,1,2,1,6,6,22
1,17,11,霧峰區,8,1,5,40,14,13,5,4,5,7,4,16,26,2,9,1,7,5,8,2,16,26,26,22
0,17,13,北區,8,1,5,50,14,9,5,4,5,7,2,16,26,3,10,1,7,8,1,2,6,26,26,22
0,17,13,霧峰區,8,1,5,50,14,9,5,4,5,7,4,16,19,2,7,1,7,1,1,2,13,19,19,4
1,17,24,中區,8,1,5,50,15,9,5,4,5,7,4,13,17,2,7,1,7,9,1,2,11,17,17,5
1,17,30,西區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,12,6,6,21
1,17,30,烏日區,8,1,5,50,3,1,5,4,5,7,4,12,6,2,9,1,7,5,1,2,13,6,6,21
0,17,30,大甲區,8,1,5,30,4,2,5,4,5,7,4,11,23,3,10,1,7,9,1,2,8,42,23,21
1,17,30,東勢區,8,1,5,60,14,12,5,4,5,7,4,12,23,2,9,1,7,9,1,2,11,23,23,9
0,17,31,東勢區,8,1,5,50,14,8,5,4,5,7,4,16,6,3,10,1,7,6,1,2,2,6,6,22
0,17,36,東區,8,2,5,50,3,2,5,4,5,7,1,17,26,3,10,1,7,11,1,9,2,26,26,22
0,17,40,霧峰區,8,1,5,70,14,12,5,4,5,7,4,16,23,2,9,1,7,9,1,2,11,23,23,22
0,17,48,潭子區,8,2,5,50,5,1,5,4,5,7,1,17,25,3,10,1,7,6,1,2,2,25,25,21
0,17,55,南區,8,2,5,50,14,8,5,4,5,1,4,17,4,3,10,1,7,15,1,2,11,4,4,21
0,18,8,潭子區,8,2,5,50,14,9,5,4,5,7,4,17,7,3,10,1,7,8,1,2,2,7,7,21
0,18,10,南區,8,2,5,50,4,1,5,4,5,7,2,16,23,3,10,1,7,5,1,2,5,23,23,5
0,18,24,梧棲區,8,3,5,50,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,4,6,6,10
1,18,35,東勢區,8,3,5,60,14,8,5,4,5,7,4,17,7,2,5,1,7,8,4,2,12,7,7,21
1,18,45,霧峰區,8,3,5,40,4,1,5,4,5,7,1,15,25,2,9,1,7,9,1,2,12,25,25,4
0,19,5,西屯區,8,3,5,50,14,9,5,4,3,7,4,18,42,2,9,1,7,9,1,2,14,42,42,22
0,19,7,大里區,8,3,5,40,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,6,6,6,4
1,19,8,東區,8,3,5,50,4,1,5,4,5,7,2,17,25,2,7,3,7,9,1,2,15,25,25,5
0,19,10,西屯區,8,3,5,50,14,9,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,12
0,19,37,外埔區,8,3,5,50,3,1,5,4,5,7,4,11,8,3,10,1,7,5,1,2,5,8,8,4
0,19,41,神岡區,8,3,5,30,3,1,5,4,5,7,4,16,6,2,8,1,7,5,1,2,11,6,6,22
0,19,53,潭子區,8,3,5,50,3,9,5,4,5,7,4,17,8,2,9,1,7,5,1,2,12,8,8,21
0,19,53,南屯區,8,3,5,50,3,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,5,6,6,21
0,19,57,西區,8,3,5,50,4,1,5,4,5,7,1,17,23,2,9,1,7,9,1,2,11,23,23,4
0,20,12,北區,8,3,5,50,4,1,5,4,5,7,1,18,7,2,9,1,7,8,1,2,14,7,7,22
0,20,13,大雅區,8,3,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,5,1,2,2,6,6,22
0,20,14,南屯區,8,3,5,40,14,8,5,4,5,7,4,17,19,3,10,1,7,1,1,2,7,19,19,22
0,20,20,南屯區,8,3,5,30,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,15,6,6,5
1,20,21,西屯區,8,3,5,50,3,1,5,4,5,7,1,17,42,2,9,1,7,5,1,2,13,42,42,21
1,20,25,龍井區,8,1,8,30,3,1,5,4,5,7,4,17,6,2,7,1,7,5,1,2,14,6,6,21
1,20,34,西區,8,3,5,50,14,9,5,4,5,7,4,12,26,2,9,3,7,5,1,1,14,26,26,21
0,20,35,大甲區,8,3,5,50,11,9,5,4,5,7,4,12,7,3,10,1,7,8,1,2,5,7,7,22
0,20,37,南屯區,8,3,5,50,14,7,5,4,5,7,4,13,42,3,10,1,7,9,1,1,1,42,42,22
1,20,53,東區,8,3,5,50,14,9,5,4,5,7,4,17,43,3,10,3,7,1,1,2,15,43,43,5
0,21,2,南區,8,3,5,50,14,7,5,4,5,7,1,13,23,3,10,1,7,9,1,2,1,23,23,21
0,21,5,北區,8,3,5,50,4,1,5,4,5,7,2,16,8,2,8,1,7,5,1,2,14,8,8,22
1,21,16,南屯區,8,3,5,50,4,1,5,4,5,7,1,16,19,2,9,1,7,1,1,2,12,19,19,22
0,21,23,后里區,8,3,5,40,14,9,5,4,5,7,4,16,21,2,9,2,7,9,8,8,16,21,21,20
0,21,36,北屯區,8,3,5,50,4,1,5,4,5,7,1,17,6,3,10,1,7,5,1,11,14,6,6,21
0,21,43,霧峰區,8,3,5,70,3,1,5,4,5,7,4,16,6,3,10,1,7,6,1,2,6,6,6,22
0,22,5,西屯區,8,3,5,40,14,8,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,21
0,22,30,北屯區,8,3,5,50,4,1,5,4,5,7,3,15,6,3,10,1,7,9,1,2,1,6,6,21
0,0,16,大肚區,8,3,5,40,3,1,5,4,5,7,1,16,8,2,8,1,7,5,1,2,14,8,8,21
1,0,44,豐原區,8,3,5,50,5,1,5,4,5,7,2,10,6,2,9,3,7,9,3,2,11,6,6,22
1,0,50,龍井區,8,3,5,50,4,1,5,4,5,7,2,13,23,3,10,1,7,4,1,2,4,23,23,21
0,1,4,南屯區,8,3,5,50,4,1,5,4,5,7,2,16,25,2,5,1,7,9,1,2,11,25,25,22
0,3,26,西屯區,8,3,5,50,14,9,5,4,5,7,4,29,42,2,9,1,7,9,1,2,11,42,42,22
1,5,2,龍井區,8,3,5,40,3,1,5,4,5,7,2,16,25,2,9,1,7,9,1,7,12,25,25,21
0,5,15,北屯區,8,3,5,50,4,1,5,4,5,7,2,3,23,2,8,3,7,9,1,2,11,23,23,21
0,5,25,太平區,8,1,5,50,4,1,5,4,5,7,1,18,42,2,9,1,7,9,1,2,12,42,42,21
1,6,10,霧峰區,8,2,5,40,4,1,5,4,5,7,3,15,6,2,7,1,7,9,1,2,12,6,6,12
1,6,59,西屯區,8,1,5,50,3,1,5,4,5,7,3,17,6,2,9,3,7,5,1,2,11,6,6,22
1,7,13,龍井區,8,1,5,30,4,1,5,4,5,7,3,13,23,2,9,3,7,9,1,2,11,23,23,18
0,7,20,大雅區,8,1,5,50,4,1,5,4,5,7,3,17,6,2,9,2,7,11,8,2,16,6,6,22
0,7,37,西屯區,8,1,5,40,14,11,5,4,5,7,4,18,23,2,9,1,7,9,1,2,12,23,23,22
0,7,40,北區,8,1,5,50,3,1,5,4,5,7,1,16,9,3,10,1,7,6,1,2,6,9,9,22
0,7,43,烏日區,8,1,5,30,14,9,5,4,5,7,4,11,23,3,10,1,7,9,1,2,4,23,23,21
1,7,45,大甲區,8,1,5,50,4,2,5,4,5,7,1,13,23,2,9,1,7,9,1,2,11,23,23,4
1,7,55,西屯區,8,1,5,40,14,8,5,4,5,7,4,13,23,2,8,1,7,12,1,2,11,23,23,18
0,8,27,大甲區,8,1,5,50,14,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,4,19,19,4
0,8,55,烏日區,8,1,5,50,3,1,5,4,5,7,4,12,9,3,10,1,7,6,1,2,3,9,9,22
0,8,57,北區,8,1,5,50,14,9,5,4,5,7,1,18,23,2,9,1,7,9,1,2,11,23,23,5
1,9,44,龍井區,8,1,5,30,4,2,5,4,5,7,4,17,6,2,7,3,7,9,1,2,11,6,6,22
1,9,50,豐原區,8,1,5,50,14,7,5,4,5,7,4,17,4,2,9,1,7,5,1,2,11,4,4,22
0,9,55,潭子區,8,1,5,50,4,1,5,4,5,7,2,16,6,3,10,1,7,5,1,2,11,6,6,22
0,9,56,北屯區,8,1,5,40,4,1,5,4,5,7,2,16,1,2,9,1,7,9,1,2,14,44,1,4
1,10,0,大甲區,8,1,5,50,4,2,5,4,5,7,1,16,17,2,9,1,7,9,1,2,13,17,17,4
0,10,12,清水區,8,1,5,40,14,8,5,4,5,7,4,18,23,2,9,3,7,9,1,2,15,23,23,21
0,10,13,霧峰區,8,1,5,40,3,9,5,4,5,7,3,13,23,2,8,1,7,9,3,2,11,23,23,19
0,10,16,西區,8,1,5,40,14,8,5,4,5,7,1,13,23,3,10,1,7,9,1,2,11,23,23,5
1,10,23,北區,8,1,5,40,14,8,5,4,5,7,4,17,19,2,9,1,7,1,1,2,14,19,19,22
1,10,32,豐原區,8,1,5,60,4,1,5,4,5,1,2,15,42,2,9,1,7,9,1,2,13,42,42,19
0,10,35,大雅區,8,1,5,50,14,8,5,4,5,7,4,17,4,2,9,1,7,9,3,4,11,4,4,22
1,10,36,北區,8,1,5,50,4,1,5,4,5,7,4,15,6,2,9,1,7,9,1,2,11,6,6,5
0,10,53,豐原區,8,1,5,50,4,2,5,4,5,7,1,17,9,3,10,3,7,6,1,2,2,9,9,21
0,11,0,大安區,8,1,5,50,3,1,5,4,5,7,4,17,23,3,10,1,7,9,1,2,1,23,23,2
0,11,5,東勢區,8,1,5,50,3,1,5,4,5,7,4,17,23,2,8,1,7,9,1,2,11,23,23,21
0,11,10,西屯區,8,1,5,50,14,9,5,4,5,7,4,27,23,2,9,1,7,9,1,2,11,23,23,22
0,11,15,南屯區,8,1,5,50,14,9,4,4,5,7,4,13,16,2,9,3,7,9,1,2,11,16,16,22
0,11,16,北屯區,8,1,5,50,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,3,6,6,21
0,11,20,龍井區,8,1,5,30,4,1,5,4,5,7,3,16,6,2,9,3,7,9,1,2,11,6,6,20
0,11,30,東區,8,1,5,50,4,1,5,4,5,7,2,16,9,2,7,1,7,9,1,2,14,44,9,22
0,11,35,西屯區,8,1,5,40,14,8,5,4,5,7,4,13,23,2,9,3,7,9,1,2,11,23,23,22
0,11,40,東區,8,1,5,50,3,1,5,4,5,7,4,17,10,3,10,1,7,11,6,2,4,10,10,22
0,11,46,南屯區,8,1,5,40,14,9,5,4,5,7,4,14,12,3,10,1,7,2,1,2,7,12,12,22
0,11,49,西屯區,8,1,5,50,14,9,5,4,5,7,4,16,19,3,10,1,7,1,1,2,14,19,19,21
0,11,53,西區,8,1,5,50,4,1,5,4,5,7,1,16,25,3,10,1,7,5,1,2,8,25,25,10
0,11,53,大安區,8,1,3,50,14,9,5,4,5,7,1,12,43,3,10,1,7,6,1,2,5,43,43,10
0,11,54,大肚區,8,1,5,40,4,2,5,4,5,7,1,16,26,2,9,1,7,5,1,2,14,26,26,22
0,12,12,南屯區,8,1,5,50,4,1,5,4,5,7,2,16,9,3,10,3,7,6,1,2,2,9,9,21
0,12,15,北屯區,8,1,5,30,4,1,5,4,5,7,1,16,6,3,10,1,7,6,1,2,5,6,6,5
0,12,24,沙鹿區,8,1,5,50,14,9,5,4,5,7,4,13,16,2,9,1,7,9,1,2,11,16,16,5
0,12,36,北區,8,1,5,50,5,1,5,4,5,7,1,16,9,3,10,1,7,6,1,2,2,9,9,5
0,12,40,龍井區,8,1,5,30,4,1,5,4,5,7,4,16,6,2,9,3,7,9,1,2,12,6,6,19
0,12,41,北區,8,1,5,50,14,9,5,4,5,7,4,12,19,2,9,1,7,1,1,2,14,19,19,22
0,12,42,清水區,8,1,5,50,4,1,5,4,5,7,1,18,23,2,9,3,7,9,1,2,15,23,23,21
0,12,55,大肚區,8,1,5,70,4,7,5,4,5,7,4,13,23,3,10,1,7,8,1,2,7,44,23,9
0,13,0,梧棲區,8,1,5,60,14,9,5,4,5,7,4,16,6,3,10,1,7,7,1,2,7,6,6,5
1,13,6,北區,8,1,5,50,5,1,5,4,5,7,2,12,7,2,9,1,7,8,1,2,12,7,7,22
0,13,29,南屯區,8,1,5,50,4,1,5,4,5,7,4,17,6,3,10,1,7,9,1,2,15,6,6,22
1,13,39,沙鹿區,8,1,5,50,4,1,5,4,5,7,1,16,6,2,9,1,7,5,1,2,2,6,6,2
0,13,49,外埔區,8,1,5,40,4,1,5,4,5,7,4,15,6,3,10,1,7,9,1,2,1,6,6,4
0,13,57,南屯區,8,1,5,50,14,12,5,4,5,7,4,16,6,3,10,1,7,5,1,2,5,6,6,19
0,14,0,南區,8,1,5,50,14,7,5,4,5,7,4,13,23,3,10,1,7,9,1,2,1,23,23,22
1,14,0,西屯區,8,1,5,40,3,1,5,4,5,7,4,12,6,2,9,1,7,5,1,2,14,6,6,22
0,14,13,烏日區,8,1,5,15,14,8,5,4,5,7,4,13,23,2,9,1,7,9,1,2,11,23,23,5
